연도,대회명,라운드,날짜,상대팀,선수명,선발/교체,출전시간,득점,도움,실점,MOM,경고,비고
2025,춘계대회,준결승,2025-02-27,건국대,조우영,선발,97,,,,,,2번 키커 O
2025,춘계대회,준결승,2025-02-27,건국대,조승택,선발,97,,,,,,6번 키커 X
2025,춘계대회,준결승,2025-02-27,건국대,김장우,선발,97,1,,,,,4번 키커 O
2025,춘계대회,준결승,2025-02-27,건국대,신중건,선발,39,,,,,,교체 아웃
2025,춘계대회,준결승,2025-02-27,건국대,이민재,교체,58,,1,,,,1번 키커 O
2025,춘계대회,준결승,2025-02-27,건국대,양한울,선발,39,,,,,,교체 아웃
2025,춘계대회,준결승,2025-02-27,건국대,신승현,선발,62,,,,,,교체 아웃
2025,춘계대회,준결승,2025-02-27,건국대,김희준,선발,97,,,,,,5 선방
2025,춘계대회,준결승,2025-02-27,건국대,탁하도,선발,62,,,,,,교체 아웃
2025,춘계대회,준결승,2025-02-27,건국대,김승호,선발,97,,,,,,
2025,춘계대회,준결승,2025-02-27,건국대,현대호,교체,33,,,,,,교체 아웃
2025,춘계대회,준결승,2025-02-27,건국대,김동현,교체,35,,,,,,
2025,춘계대회,준결승,2025-02-27,건국대,안용윤,선발,97,,,,,,5번 키커 O
2025,춘계대회,준결승,2025-02-27,건국대,박건희,교체,58,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,이승훈,교체,27,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,국민재,선발,98,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,조우영,선발,98,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,조승택,선발,98,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,김장우,선발,98,1,,,,,
2025,U리그,1라운드,2025-04-18,대구대,신중건,교체,7,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,이민재,선발,76,1,,,,1,교체 아웃
2025,U리그,1라운드,2025-04-18,대구대,양한울,교체,7,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,신승현,선발,98,1,,,1,,
2025,U리그,1라운드,2025-04-18,대구대,김희준,선발,71,,,2,,,교체 아웃
2025,U리그,1라운드,2025-04-18,대구대,탁하도,선발,91,,,,,,교체 아웃
2025,U리그,1라운드,2025-04-18,대구대,김승호,선발,98,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,현대호,교체,22,,,,,,교체 아웃
2025,U리그,1라운드,2025-04-18,대구대,김동현,교체,22,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,안용윤,선발,98,,,,,,
2025,U리그,1라운드,2025-04-18,대구대,박건희,선발,76,,,,,,교체 아웃
2025,U리그,2라운드,2025-04-25,호원대,이승훈,선발,99,,,2,,,
2025,U리그,2라운드,2025-04-25,호원대,국민재,선발,99,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,조우영,선발,99,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,조승택,선발,99,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,김장우,선발,64,,,,,,교체 아웃
2025,U리그,2라운드,2025-04-25,호원대,신중건,교체,17,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,이민재,선발,82,1,,,,,교체 아웃
2025,U리그,2라운드,2025-04-25,호원대,양한울,교체,35,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,신승현,선발,99,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,탁하도,선발,82,,,,,1,교체 아웃
2025,U리그,2라운드,2025-04-25,호원대,김승호,선발,99,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,현대호,교체,17,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,김동현,교체,35,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,안용윤,선발,99,,,,,,
2025,U리그,2라운드,2025-04-25,호원대,박건희,선발,64,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,이승훈,선발,47,,,4,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,국민재,교체,66,,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,조우영,선발,97,,,,,1,
2025,U리그,3라운드,2025-05-23,중앙대,조승택,선발,97,,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,김장우,선발,97,1,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,신중건,선발,31,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,이민재,선발,47,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,김건우,교체,27,,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,양한울,교체,50,1,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,신승현,선발,70,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,김희준,교체,50,,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,탁하도,선발,47,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,염정강,교체,9,,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,김승호,선발,97,,,,,1,
2025,U리그,3라운드,2025-05-23,중앙대,현대호,교체,41,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,김동현,선발,47,,,,,,교체 아웃
2025,U리그,3라운드,2025-05-23,중앙대,안용윤,선발,97,,,,,,
2025,U리그,3라운드,2025-05-23,중앙대,박건희,교체,50,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,이승훈,교체,50,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,국민재,선발,97,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,조우영,선발,97,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,조승택,선발,97,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,김장우,선발,97,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,신중건,선발,47,,,,,,교체 아웃
2025,U리그,4라운드,2025-05-30,홍익대,이민재,선발,89,,,,,,교체 아웃
2025,U리그,4라운드,2025-05-30,홍익대,김건우,교체,8,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,양한울,교체,50,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,신승현,교체,47,,,,,,교체 아웃
2025,U리그,4라운드,2025-05-30,홍익대,김희준,선발,47,,,1,,,교체 아웃
2025,U리그,4라운드,2025-05-30,홍익대,탁하도,교체,32,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,염정강,교체,8,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,김승호,선발,97,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,현대호,교체,17,,,,,,교체 아웃
2025,U리그,4라운드,2025-05-30,홍익대,김동현,선발,72,,,,,,교체 아웃
2025,U리그,4라운드,2025-05-30,홍익대,안용윤,선발,97,,,,,,
2025,U리그,4라운드,2025-05-30,홍익대,박건희,선발,47,,,,,,교체 아웃
2025,U리그,5라운드,2025-06-13,고려대,이승훈,선발,96,,,1,,,
2025,U리그,5라운드,2025-06-13,고려대,조우영,선발,96,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,조승택,선발,96,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,김장우,선발,96,1,,,1,,
2025,U리그,5라운드,2025-06-13,고려대,신중건,교체,23,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,이민재,선발,87,,,,,,교체 아웃
2025,U리그,5라운드,2025-06-13,고려대,김건우,교체,9,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,이규민,교체,30,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,레슬리,선발,47,,,,,,교체 아웃
2025,U리그,5라운드,2025-06-13,고려대,탁하도,선발,96,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,김승호,선발,96,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,현대호,선발,73,,,,,1,교체 아웃
2025,U리그,5라운드,2025-06-13,고려대,김동현,선발,66,,,,,,교체 아웃
2025,U리그,5라운드,2025-06-13,고려대,안용윤,선발,96,,,,,,
2025,U리그,5라운드,2025-06-13,고려대,박건희,교체,49,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,이승훈,선발,48,,,2,,,교체 아웃
2025,U리그,6라운드,2025-06-20,대구대,조우영,선발,101,,,,,1,
2025,U리그,6라운드,2025-06-20,대구대,조승택,선발,101,1,,,,,
2025,U리그,6라운드,2025-06-20,대구대,김장우,선발,101,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,신중건,선발,17,,,,,,교체 아웃
2025,U리그,6라운드,2025-06-20,대구대,이민재,선발,101,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,김건우,교체,53,,,,,1,
2025,U리그,6라운드,2025-06-20,대구대,레슬리,선발,64,,,,,,교체 아웃
2025,U리그,6라운드,2025-06-20,대구대,김희준,교체,53,,,,,,클린시트
2025,U리그,6라운드,2025-06-20,대구대,탁하도,선발,101,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,김근태,선발,17,,,,,,교체 아웃
2025,U리그,6라운드,2025-06-20,대구대,염정강,교체,37,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,김승호,선발,101,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,현대호,교체,31,,,,,,교체 아웃
2025,U리그,6라운드,2025-06-20,대구대,김동현,교체,53,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,안용윤,선발,101,,,,,,
2025,U리그,6라운드,2025-06-20,대구대,박건희,교체,31,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-03,영남대,이승훈,교체,20,,,,,,클린시트
2025,추계대회,조별리그,2025-07-03,영남대,조우영,선발,95,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,조승택,선발,95,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,김장우,선발,95,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,신중건,교체,31,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,이민재,선발,64,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-03,영남대,김건우,교체,31,1,,,1,,
2025,추계대회,조별리그,2025-07-03,영남대,양한울,선발,47,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-03,영남대,레슬리,교체,48,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,김희준,선발,75,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-03,영남대,탁하도,선발,89,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-03,영남대,염정강,교체,6,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,김승호,선발,95,1,,,,1,
2025,추계대회,조별리그,2025-07-03,영남대,현대호,선발,47,,,,,1,교체 아웃
2025,추계대회,조별리그,2025-07-03,영남대,김동현,교체,48,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,안용윤,선발,95,,,,,,
2025,추계대회,조별리그,2025-07-03,영남대,박건희,선발,64,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,이승훈,선발,97,,,,,,클린시트
2025,추계대회,조별리그,2025-07-05,목포과학대,조우영,선발,97,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,조승택,선발,97,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,김장우,선발,75,2,,,1,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,신중건,교체,49,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,이민재,선발,89,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,김건우,교체,22,1,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,양한울,선발,54,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,신승현,교체,8,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,레슬리,교체,22,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,탁하도,선발,75,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,김근태,교체,22,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,염정강,교체,8,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,김승호,선발,89,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,현대호,교체,43,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,김동현,선발,75,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-05,목포과학대,안용윤,선발,97,,,,,,
2025,추계대회,조별리그,2025-07-05,목포과학대,박건희,선발,48,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,이승훈,선발,95,,,,,,클린시트
2025,추계대회,조별리그,2025-07-07,연성대,엄유강,교체,10,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,조우영,선발,95,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,조승택,선발,85,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,이민혁,교체,13,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,김장우,선발,48,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,신중건,선발,95,1,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,이민재,선발,48,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,김건우,선발,82,3,,,1,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,양한울,교체,47,1,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,신승현,교체,21,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,레슬리,교체,47,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,탁하도,선발,74,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,김승호,선발,95,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,현대호,교체,47,,,,,,
2025,추계대회,조별리그,2025-07-07,연성대,김동현,선발,48,,,,,,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,안용윤,선발,48,,,,,1,교체 아웃
2025,추계대회,조별리그,2025-07-07,연성대,박건희,교체,47,,,,,,
2025,추계대회,16강,2025-07-11,광주대,이승훈,선발,97,,,,,,클린시트
2025,추계대회,16강,2025-07-11,광주대,조우영,선발,97,,,,,,
2025,추계대회,16강,2025-07-11,광주대,조승택,선발,97,,,,,,
2025,추계대회,16강,2025-07-11,광주대,김장우,선발,97,1,,,,,
2025,추계대회,16강,2025-07-11,광주대,신중건,선발,57,,,,,,교체 아웃
2025,추계대회,16강,2025-07-11,광주대,이민재,교체,71,,,,,,
2025,추계대회,16강,2025-07-11,광주대,김건우,선발,97,,,,,,
2025,추계대회,16강,2025-07-11,광주대,양한울,교체,40,,1,,,,
2025,추계대회,16강,2025-07-11,광주대,레슬리,교체,40,,,,,,
2025,추계대회,16강,2025-07-11,광주대,탁하도,선발,57,,,,,,교체 아웃
2025,추계대회,16강,2025-07-11,광주대,김승호,선발,97,,,,,,
2025,추계대회,16강,2025-07-11,광주대,현대호,선발,26,,,,,,교체 아웃
2025,추계대회,16강,2025-07-11,광주대,김동현,선발,57,,,,,,교체 아웃
2025,추계대회,16강,2025-07-11,광주대,안용윤,선발,97,,,,,,
2025,추계대회,16강,2025-07-11,광주대,박건희,교체,40,,,,,,
2025,추계대회,8강,2025-07-13,호남대,이승훈,선발,98,,,1,,,
2025,추계대회,8강,2025-07-13,호남대,조우영,선발,98,,,,,,
2025,추계대회,8강,2025-07-13,호남대,조승택,선발,98,,,,,,
2025,추계대회,8강,2025-07-13,호남대,김장우,선발,98,,,,,,
2025,추계대회,8강,2025-07-13,호남대,신중건,선발,48,,,,,,교체 아웃
2025,추계대회,8강,2025-07-13,호남대,이민재,선발,48,,,,,,교체 아웃
2025,추계대회,8강,2025-07-13,호남대,김건우,선발,98,,,,,,
2025,추계대회,8강,2025-07-13,호남대,양한울,교체,50,,,,,,
2025,추계대회,8강,2025-07-13,호남대,레슬리,교체,50,,,,,,
2025,추계대회,8강,2025-07-13,호남대,탁하도,선발,85,,,,,,교체 아웃
2025,추계대회,8강,2025-07-13,호남대,김승호,선발,98,,,,,,
2025,추계대회,8강,2025-07-13,호남대,현대호,교체,13,,,,,,
2025,추계대회,8강,2025-07-13,호남대,김동현,선발,48,,,,,1,교체 아웃
2025,추계대회,8강,2025-07-13,호남대,안용윤,선발,98,,,,,1,
2025,추계대회,8강,2025-07-13,호남대,박건희,교체,50,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,엄유강,교체,27,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,신중건,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,김건우,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,김도윤,교체,5,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,신승현,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,김희준,선발,98,,,1,,,
2025,저학년대회,조별리그,2025-08-18,배재대,김근태,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,염정강,선발,98,,,,,1,
2025,저학년대회,조별리그,2025-08-18,배재대,현대호,선발,93,1,,,1,1,교체 아웃
2025,저학년대회,조별리그,2025-08-18,배재대,김동현,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,전지환,선발,71,,,,,,교체 아웃
2025,저학년대회,조별리그,2025-08-18,배재대,안용윤,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-18,배재대,박건희,선발,98,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,엄유강,교체,15,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,조우영,선발,97,1,,,1,,
2025,저학년대회,조별리그,2025-08-20,동원대,신중건,선발,82,,,,,,교체 아웃
2025,저학년대회,조별리그,2025-08-20,동원대,김건우,선발,97,1,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,김도윤,교체,3,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,신승현,선발,97,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,김희준,선발,97,,,,,,클린시트
2025,저학년대회,조별리그,2025-08-20,동원대,김근태,교체,36,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,염정강,선발,97,,,,,1,
2025,저학년대회,조별리그,2025-08-20,동원대,현대호,선발,94,,,,,,교체 아웃
2025,저학년대회,조별리그,2025-08-20,동원대,김동현,선발,97,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,전지환,선발,61,,,,,,교체 아웃
2025,저학년대회,조별리그,2025-08-20,동원대,안용윤,선발,97,,,,,,
2025,저학년대회,조별리그,2025-08-20,동원대,박건희,선발,97,,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,엄유강,선발,90,,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,조우영,선발,90,,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,신중건,선발,90,,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,김건우,선발,90,,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,김도윤,선발,90,1,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,신승현,선발,90,1,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,김희준,선발,90,,,,,,클린시트
2025,저학년대회,조별리그,2025-08-22,청운대,현대호,교체,23,1,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,김동현,선발,90,,,,,,
2025,저학년대회,조별리그,2025-08-22,청운대,전지환,선발,90,1,,,1,,
2025,저학년대회,조별리그,2025-08-22,청운대,안용윤,선발,67,,,,,,교체 아웃
2025,저학년대회,조별리그,2025-08-22,청운대,박건희,선발,90,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,엄유강,교체,48,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,조우영,선발,99,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,신중건,선발,99,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,김건우,선발,99,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,김도윤,교체,11,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,신승현,선발,99,1,,,,,
2025,저학년대회,16강,2025-08-24,전주대,김희준,선발,99,,,4,,,
2025,저학년대회,16강,2025-08-24,전주대,염정강,선발,99,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,현대호,선발,99,1,,,,,
2025,저학년대회,16강,2025-08-24,전주대,김동현,선발,88,,,,,,교체 아웃
2025,저학년대회,16강,2025-08-24,전주대,전지환,선발,55,,,,,,교체 아웃
2025,저학년대회,16강,2025-08-24,전주대,안용윤,선발,99,,,,,,
2025,저학년대회,16강,2025-08-24,전주대,박건희,선발,99,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,이승훈,선발,99,,,2,,,
2025,U리그,7라운드,2025-09-05,호원대,조우영,선발,99,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,김장우,선발,86,,,,,1,교체 아웃
2025,U리그,7라운드,2025-09-05,호원대,이민재,선발,99,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,김건우,선발,99,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,양한울,선발,50,,,,,,교체 아웃
2025,U리그,7라운드,2025-09-05,호원대,신승현,선발,46,,,,,,부상 교체
2025,U리그,7라운드,2025-09-05,호원대,레슬리,교체,13,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,탁하도,선발,86,,,,,,교체 아웃
2025,U리그,7라운드,2025-09-05,호원대,염정강,교체,49,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,김승호,선발,31,,,,,,부상 교체
2025,U리그,7라운드,2025-09-05,호원대,현대호,교체,68,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,김동현,교체,53,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,전지환,교체,13,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,안용윤,선발,99,,,,,,
2025,U리그,7라운드,2025-09-05,호원대,박건희,선발,99,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,이승훈,선발,94,,,1,,,
2025,U리그,8라운드,2025-09-12,홍익대,엄유강,교체,9,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,조우영,선발,94,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,김장우,선발,94,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,신중건,선발,85,,,,,,부상 교체
2025,U리그,8라운드,2025-09-12,홍익대,김건우,선발,94,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,이규민,교체,21,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,김도윤,교체,9,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,탁하도,선발,85,,,,,,교체 아웃
2025,U리그,8라운드,2025-09-12,홍익대,염정강,선발,94,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,현대호,선발,94,2,,,1,,
2025,U리그,8라운드,2025-09-12,홍익대,김동현,선발,58,,,,,,교체 아웃
2025,U리그,8라운드,2025-09-12,홍익대,전지환,교체,36,,,,,,
2025,U리그,8라운드,2025-09-12,홍익대,안용윤,선발,94,,,,,1,
2025,U리그,8라운드,2025-09-12,홍익대,박건희,선발,73,,,,,,교체 아웃
2025,U리그,9라운드,2025-10-24,중앙대,이승훈,선발,95,,,1,,,
2025,U리그,9라운드,2025-10-24,중앙대,국민재,선발,75,,,,,,교체 아웃
2025,U리그,9라운드,2025-10-24,중앙대,조우영,선발,95,,,,,1,경고 누적
2025,U리그,9라운드,2025-10-24,중앙대,조승택,선발,95,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,김장우,선발,86,,,,,,교체 아웃
2025,U리그,9라운드,2025-10-24,중앙대,신중건,선발,61,,,,,,교체 아웃
2025,U리그,9라운드,2025-10-24,중앙대,이민재,선발,61,,,,,,교체 아웃
2025,U리그,9라운드,2025-10-24,중앙대,김건우,선발,95,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,양한울,교체,34,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,이규민,교체,9,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,탁하도,교체,9,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,염정강,교체,34,1,,,1,,
2025,U리그,9라운드,2025-10-24,중앙대,현대호,선발,86,,,,,,교체 아웃
2025,U리그,9라운드,2025-10-24,중앙대,김동현,교체,20,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,안용윤,선발,95,,,,,,
2025,U리그,9라운드,2025-10-24,중앙대,박건희,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,이승훈,선발,95,,,2,,,
2025,U리그,10라운드,2025-10-31,고려대,국민재,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,조승택,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,이민혁,교체,7,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,김장우,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,신중건,교체,20,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,이민재,선발,88,,,,,,부상 교체
2025,U리그,10라운드,2025-10-31,고려대,김건우,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,양한울,선발,46,,,,,,교체 아웃
2025,U리그,10라운드,2025-10-31,고려대,이규민,교체,15,,,,,,교체 아웃
2025,U리그,10라운드,2025-10-31,고려대,탁하도,선발,46,,,,,,교체 아웃
2025,U리그,10라운드,2025-10-31,고려대,염정강,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,현대호,교체,49,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,김동현,교체,49,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,안용윤,선발,95,,,,,,
2025,U리그,10라운드,2025-10-31,고려대,박건희,선발,60,,,,,,교체 아웃
